feature_index,importance
1753,1.6292459208213016e-05
5924,1.6288378380151847e-05
5039,1.6282461741121007e-05
3407,1.627723393063255e-05
451,1.627187937995035e-05
3905,1.6269968018017235e-05
3885,1.625723435610895e-05
14126,1.6256314992373424e-05
2488,1.6254379402216144e-05
13442,1.6253918357911132e-05
921,1.6250796192940322e-05
9728,1.624572532877368e-05
8086,1.6243091631152705e-05
11975,1.6238294922928004e-05
2987,1.623776880646524e-05
4218,1.6236819781513287e-05
7103,1.623578125043321e-05
2931,1.6225215716880866e-05
874,1.622332623838813e-05
4892,1.6222803929485267e-05
1215,1.622260177172745e-05
722,1.6205988667023553e-05
4039,1.6203218127615495e-05
3143,1.6196055151712026e-05
8837,1.6190083085908297e-05
1100,1.6188494365729368e-05
1733,1.618842494103286e-05
5207,1.6186425278815382e-05
16334,1.6180218787683873e-05
957,1.617715281195756e-05
2811,1.6174061310570168e-05
7766,1.6173766123017795e-05
4061,1.614816694042542e-05
12038,1.6145660027239374e-05
3735,1.6124549665465782e-05
3024,1.6122117449471253e-05
1285,1.611913332707978e-05
6430,1.611875063767876e-05
1750,1.6115787529458696e-05
4119,1.6108425589458188e-05
10914,1.6105373490080283e-05
1195,1.609517902482196e-05
1658,1.60888104057197e-05
6610,1.6080572407560077e-05
2841,1.607994558947604e-05
3163,1.6076096191261875e-05
3378,1.6073424342549014e-05
7545,1.606321307585535e-05
1625,1.6054970523431544e-05
1756,1.6047117063964988e-05
1118,1.6038159078667073e-05
3351,1.603598729098103e-05
291,1.6019654557630513e-05
97,1.6015210523219685e-05
642,1.6006858144412486e-05
3372,1.600408463473283e-05
10253,1.6002283545712727e-05
3998,1.6000663938686584e-05
5789,1.5999678049019205e-05
3978,1.599926109394568e-05
8437,1.5994810293820285e-05
6569,1.599119257888274e-05
17686,1.5971953432772653e-05
8202,1.5971464213316692e-05
6895,1.596063844240024e-05
5146,1.5959144589849992e-05
12755,1.5953808010169706e-05
1667,1.5945728862384093e-05
496,1.59448370856471e-05
4075,1.594464187007849e-05
16901,1.5939889434343777e-05
1810,1.5923212668218817e-05
2050,1.5920677721619174e-05
2543,1.5896867732480316e-05
274,1.5891448111958084e-05
1011,1.5877133386861005e-05
8612,1.5874699911136092e-05
1555,1.5847443695544968e-05
1612,1.5838710941943384e-05
5134,1.5831250534883473e-05
3425,1.580430332923679e-05
1470,1.578965517241379e-05
899,1.5773513781481907e-05
1300,1.5769174047799198e-05
4010,1.576790633608815e-05
675,1.5764880862236742e-05
12131,1.576230107202571e-05
1040,1.575146478372287e-05
4773,1.5746781397952282e-05
15273,1.5742527077055313e-05
4203,1.5737080351807756e-05
2290,1.572828998354839e-05
10124,1.572253032225256e-05
6303,1.571650364197878e-05
7822,1.571531424033883e-05
7106,1.5700955889923454e-05
2964,1.56956547184657e-05
1001,1.568514849589878e-05
17025,1.5675493936363505e-05
4846,1.566465780612233e-05
3792,1.565453918032897e-05
1851,1.5635781469006888e-05
751,1.5630874625670755e-05
9702,1.5629394503538726e-05
5981,1.5625189897883466e-05
1248,1.5620653206355104e-05
8998,1.56089397920475e-05
4184,1.559577245759302e-05
2800,1.5595677214780302e-05
325,1.5590724640947048e-05
9953,1.5579546189152498e-05
9543,1.5579437111721928e-05
17014,1.5577330782356896e-05
8407,1.55766826384169e-05
3226,1.5573304383788253e-05
122,1.5565592934986203e-05
590,1.55655929349862e-05
5891,1.552910958143172e-05
3939,1.5520576463412504e-05
1967,1.5520470812148085e-05
2361,1.551030376164516e-05
3217,1.550602688220688e-05
1650,1.5460863139159058e-05
1033,1.5424987199180753e-05
12522,1.5413035403737406e-05
5197,1.5412912567215646e-05
3958,1.5412570985822826e-05
10172,1.541197391819799e-05
1179,1.540274239268836e-05
16532,1.54001482503898e-05
332,1.539638759372741e-05
3963,1.5389527458492974e-05
2862,1.538684919772561e-05
7603,1.5384415897894713e-05
2921,1.538392275701445e-05
2336,1.5380740038082736e-05
5058,1.537003491742083e-05
17150,1.5336668499903908e-05
2519,1.5320844752282874e-05
8396,1.5288727993621654e-05
5298,1.5280825310676055e-05
2709,1.527111563627651e-05
1644,1.5269709543568464e-05
14966,1.5262275380153573e-05
15811,1.5245591079087026e-05
226,1.5195802850341004e-05
8093,1.5159533988856125e-05
6422,1.515483568505655e-05
3957,1.5127346662627357e-05
8266,1.5123080935544539e-05
6370,1.5118537940611937e-05
8937,1.5098474246795582e-05
1257,1.5000392605232559e-05
6524,1.4992029652285488e-05
46,1.4979406352748256e-05
2414,1.494613734192947e-05
5036,1.4945543339233347e-05
4591,1.4922903815019394e-05
543,1.4909929983037274e-05
862,1.4884295447088564e-05
631,1.4870421194822458e-05
205,1.4856798880210033e-05
2672,1.4850979330468952e-05
4918,1.4829396501495534e-05
3323,1.4822823342294875e-05
5793,1.4818297722278987e-05
13216,1.4784142320374203e-05
1580,1.4767644649720833e-05
3639,1.476408242577397e-05
4029,1.475741513548693e-05
3256,1.4756454872696396e-05
1084,1.4755629027567306e-05
13817,1.475435867708196e-05
2914,1.4753406057753886e-05
3206,1.4718969826857111e-05
650,1.4716560593077868e-05
5054,1.4695248327097166e-05
322,1.4670120130631027e-05
5103,1.465722765533012e-05
5967,1.4651168445881864e-05
905,1.4644862094215277e-05
770,1.4634230184165576e-05
1740,1.461716112684209e-05
2526,1.4568535590146594e-05
2093,1.4550127608544076e-05
6159,1.4527886739320453e-05
7042,1.4526823387582882e-05
3305,1.4500061924136671e-05
4265,1.4460757799326987e-05
2550,1.4402424921527649e-05
8091,1.439320832549761e-05
9958,1.438673830187813e-05
3430,1.437625293880755e-05
1339,1.435478720670788e-05
14610,1.432607173441985e-05
3252,1.4297579496915044e-05
1200,1.429757949691504e-05
1455,1.4290614877215687e-05
2469,1.428176359039191e-05
4594,1.4267953347936773e-05
4286,1.4253493602993134e-05
1554,1.4238449722320693e-05
281,1.423844972232069e-05
2218,1.4235260819807294e-05
3469,1.4232563633142388e-05
7514,1.4232563633142387e-05
2455,1.4230357604162824e-05
2339,1.4228642276582764e-05
2685,1.4227968511026127e-05
4567,1.4227968511026123e-05
4934,1.4227417295757607e-05
567,1.4226988602297992e-05
142,1.422668240850059e-05
2028,1.4226498698548391e-05
15007,1.4223741538296005e-05
3865,1.4189062209937604e-05
513,1.4131909875422992e-05
3306,1.4114277195672546e-05
1755,1.411395893619952e-05
392,1.4095146409558493e-05
971,1.407259742093418e-05
7074,1.4070756505518864e-05
525,1.406299431093663e-05
2112,1.4058304751454474e-05
4912,1.4055888660784344e-05
134,1.4052757475963608e-05
6451,1.4051365532612545e-05
5870,1.4051365532612543e-05
1589,1.404501450991456e-05
7054,1.4008487672558124e-05
2670,1.3999297514246008e-05
3063,1.3955518329454085e-05
2176,1.3932065284154877e-05
5699,1.3881136932298792e-05
3110,1.3862693323274235e-05
535,1.3860133425350817e-05
1664,1.3846516250983906e-05
3317,1.3842937230034005e-05
2295,1.3834176443152874e-05
1641,1.3831318179144272e-05
153,1.3777922765855735e-05
8603,1.3639664239113302e-05
3332,1.3592945643493039e-05
1551,1.3588203509816054e-05
3031,1.3556549759431672e-05
635,1.348863086836468e-05
8609,1.3350157174103105e-05
3203,1.331980396813403e-05
1386,1.3286243431820137e-05
4283,1.3279437276957712e-05
7362,1.327852269547812e-05
4807,1.3278236914600546e-05
6,1.3148324629951164e-05
3981,1.3145699905894223e-05
948,1.3034335793774325e-05
5209,1.3011214398889279e-05
208,1.2920074748031735e-05
1999,1.2915901651189306e-05
815,1.2913677101618177e-05
8420,1.2913677101618177e-05
3033,1.2909674842825951e-05
10697,1.2909230300534647e-05
3272,1.27904426810448e-05
86,1.2776456932725722e-05
2520,1.2706070897722827e-05
1364,1.251022051253164e-05
402,1.2481232216889335e-05
2214,1.2467505593564491e-05
3959,1.2463636951322e-05
2288,1.2454619449361115e-05
12357,1.2452474347988962e-05
408,1.2452474347988958e-05
96,1.2451562903642469e-05
3314,1.24489901337879e-05
2969,1.2448615027010743e-05
1997,1.244813278008299e-05
136,1.2380520547909426e-05
2464,1.2248944248330095e-05
192,1.2148162187540538e-05
77,1.2064977666382034e-05
409,1.1904607540037577e-05
8145,1.1871921182266008e-05
9780,1.1866857307811382e-05
3255,1.186399480642551e-05
1611,1.1857201897152303e-05
5185,1.1857201897152302e-05
1640,1.1856640425855101e-05
9438,1.1856181079798001e-05
475,1.1855823835248327e-05
2797,1.1855823835248326e-05
1934,1.185556867375049e-05
6405,1.1809942568563256e-05
552,1.1803131284869444e-05
7636,1.1774920735023492e-05
3960,1.1487862176636592e-05
3241,1.139973822047064e-05
4446,1.109250852937961e-05
2799,1.1090259352732657e-05
5163,1.1078788401175109e-05
2185,1.1071869526516781e-05
7092,1.10697717146663e-05
3842,1.1069771714666298e-05
7930,1.1068866087101296e-05
2549,1.1065769007811468e-05
5156,1.1065435579565103e-05
648,1.1065197428833791e-05
1114,1.106519742883379e-05
5048,1.106505454331541e-05
4653,1.1010917135574501e-05
16610,1.1004737516669475e-05
1296,1.0923309272645693e-05
3402,1.0907124486819703e-05
673,1.0817374559335523e-05
8479,1.0671894601360432e-05
2247,1.0607470690721332e-05
734,1.0564280192953096e-05
626,1.0497400735812978e-05
6002,1.0378262388800542e-05
8418,1.0375051660008265e-05
1162,1.036708244506595e-05
1586,1.0300648698865488e-05
5522,1.0255108046135059e-05
4763,9.977445522095193e-06
755,9.969491700708413e-06
5700,9.96816013856156e-06
4291,9.966914805624482e-06
6018,9.963695559488893e-06
6401,9.961979478391169e-06
1197,9.96060703907007e-06
8128,9.960607039070069e-06
2521,9.95919210703032e-06
1219,9.958892021608592e-06
156,9.864670317231284e-06
8644,9.8269326598557e-06
6400,9.19262555626192e-06
1117,9.114262136909026e-06
5513,9.08998115616894e-06
5215,8.992568224131989e-06
2159,8.846939277499866e-06
7542,8.812887419024818e-06
3238,8.718367355833055e-06
955,8.540068949375817e-06
12079,8.374385139750319e-06
396,8.34702551422687e-06
8159,8.339753764501126e-06
1109,8.328905362380825e-06
5544,8.325920325430826e-06
3415,8.324652088804212e-06
823,8.32297278629645e-06
15263,8.32273830177097e-06
4508,8.321242964422399e-06
141,8.317467125368304e-06
915,8.309168619815925e-06
16588,8.308582557654723e-06
6870,8.308014869456839e-06
3411,8.307909750590345e-06
6437,8.307494781510846e-06
13193,8.306333803133236e-06
3555,8.303902144887587e-06
4988,8.303585641075082e-06
14128,8.302333484335894e-06
1240,8.302113205378404e-06
2072,8.302049352457469e-06
724,8.30055926717718e-06
2217,8.299076684673829e-06
484,8.299038907556398e-06
1122,8.298573377734499e-06
14113,8.298498490611767e-06
3501,8.298485058395762e-06
9254,8.297634742991407e-06
297,8.29550422924597e-06
3397,8.29456673583124e-06
4065,8.29391353929148e-06
200,8.293543252892903e-06
11529,8.29336886057868e-06
4004,8.293158880351822e-06
17846,8.292521754770793e-06
11351,8.292205125462017e-06
837,8.292021056712625e-06
6561,8.291633198966656e-06
12518,8.291457680250716e-06
14555,8.291457680250716e-06
5131,8.291455730591862e-06
405,8.29079107505063e-06
1291,8.290207002470175e-06
5552,8.290174087713495e-06
16164,8.28963963210617e-06
7099,8.289411969078407e-06
2374,8.288617873806478e-06
9068,8.287747821625105e-06
2330,8.287263980920223e-06
17775,8.286770031123177e-06
4359,8.286091868181353e-06
3594,8.286084903210022e-06
4802,8.28598914438818e-06
14070,8.28585332661515e-06
3758,8.285355059548546e-06
2017,8.285008410428901e-06
992,8.284695615155417e-06
4272,8.284669256781168e-06
17225,8.284410763886698e-06
14714,8.283948113015925e-06
2311,8.283859541164615e-06
13606,8.283834866687847e-06
4935,8.283679914138949e-06
8368,8.283398682801462e-06
1111,8.283266685363964e-06
13921,8.283266685363964e-06
5147,8.283194159488944e-06
682,8.282877730212879e-06
16363,8.282856646906299e-06
6151,8.282824963137117e-06
5140,8.282797887551165e-06
4996,8.2827726228904e-06
12627,8.282582039329522e-06
10980,8.282580757448272e-06
10845,8.28255535274137e-06
907,8.282382490638739e-06
14053,8.282381665606654e-06
5124,8.282343403546113e-06
10343,8.282306196963787e-06
10789,8.281937407741223e-06
581,8.281854938076626e-06
3839,8.281734955187881e-06
598,8.28149389508773e-06
824,8.281447314988799e-06
470,8.281291731942944e-06
15806,8.281275708525432e-06
5132,8.280944045319928e-06
4125,8.280924700967499e-06
9031,8.280801472921393e-06
2874,8.280764295646437e-06
10214,8.280753548573014e-06
6306,8.280390040729319e-06
5410,8.280289330922297e-06
599,8.280260729633362e-06
4179,8.280206859752249e-06
8376,8.279747828427072e-06
13694,8.279697220458834e-06
3743,8.279644827567954e-06
4299,8.279511833151855e-06
549,8.279365571799755e-06
5973,8.279278927247893e-06
6824,8.27920581460566e-06
8944,8.279133746720245e-06
7506,8.278899177353382e-06
15796,8.278834591029337e-06
6253,8.278834591029337e-06
2265,8.27868583286867e-06
2065,8.278488448722506e-06
7983,8.278460224245353e-06
3591,8.278356244715303e-06
1524,8.27809077005152e-06
6607,8.277656507097562e-06
10271,8.277543746000725e-06
293,8.277530748904292e-06
12974,8.277428796080534e-06
299,8.276942274952956e-06
14018,8.276719686751483e-06
2609,8.276480641368213e-06
7573,8.276277023452153e-06
5341,8.275866070725584e-06
11672,8.275432591555152e-06
16767,8.275388445360111e-06
17153,8.274843294606206e-06
786,8.274703033515597e-06
1190,8.274647592166187e-06
11161,8.27456180009338e-06
4097,8.274155053619105e-06
4546,8.27399319287341e-06
11490,8.273169345769722e-06
10472,8.272391550639511e-06
5492,8.27229903934443e-06
1557,8.27162857369187e-06
15914,8.26904592028859e-06
102,8.268623175218035e-06
14836,8.267697542311141e-06
11599,8.267263012357198e-06
3754,8.26530885781028e-06
6300,8.263610544995722e-06
1577,8.26269591281174e-06
15178,8.262529380120308e-06
11415,8.261718455303469e-06
3408,8.261409083573312e-06
5363,8.260506527377707e-06
14050,8.26037516202319e-06
5785,8.258371318349093e-06
16219,8.257698510023232e-06
11061,8.257192461534955e-06
8659,8.256146138643018e-06
17227,8.254701819084831e-06
8567,8.253452598409292e-06
9530,8.252937572001818e-06
7196,8.251307921889973e-06
2592,8.251029750903267e-06
3081,8.250177980658048e-06
15156,8.249311232387098e-06
14782,8.248755478584913e-06
3333,8.24816210378625e-06
9127,8.247860183921014e-06
2845,8.24652535676344e-06
12423,8.246224172121367e-06
492,8.246193041654856e-06
4069,8.246081684586265e-06
13714,8.245860995254864e-06
9118,8.245559465768544e-06
16065,8.24525032098662e-06
7995,8.244865084295649e-06
3482,8.244755570811835e-06
13011,8.244590766837753e-06
13973,8.243763869651842e-06
11318,8.243044035469763e-06
11765,8.242992446899532e-06
5527,8.242974047698657e-06
3485,8.242579639957251e-06
12314,8.242460370326022e-06
5172,8.242378675207387e-06
13818,8.24192903865314e-06
6205,8.241922907410316e-06
9974,8.241334706168181e-06
7986,8.240928543527269e-06
3097,8.240728091809707e-06
1092,8.240608024404451e-06
2326,8.239986442423302e-06
7063,8.239384274839195e-06
1823,8.238932876006796e-06
5933,8.238703923900106e-06
5532,8.238628086620607e-06
8632,8.238464718415086e-06
2849,8.238148874844266e-06
658,8.238104039570426e-06
3344,8.238052154620274e-06
5400,8.237969648123758e-06
5371,8.237607909635846e-06
6425,8.237424752576289e-06
5820,8.23737114652402e-06
7424,8.237369102151228e-06
5948,8.237174573528304e-06
4391,8.236956118393397e-06
9124,8.23683005580876e-06
14737,8.2367271469018e-06
15956,8.236268775327072e-06
5536,8.234869090826775e-06
2911,8.234522326530941e-06
15189,8.234182387345738e-06
10331,8.234181137907832e-06
311,8.234156479429032e-06
6640,8.233836314204188e-06
7446,8.232927487585847e-06
2500,8.232459751641471e-06
3620,8.230927560310097e-06
2856,8.230740509993101e-06
898,8.228277113692016e-06
5791,8.228054172398724e-06
6043,8.226594294948773e-06
7337,8.22608540385509e-06
266,8.223954772978627e-06
13806,8.222538266497142e-06
3214,8.222491339545542e-06
13391,8.22154079792308e-06
4940,8.22111616052788e-06
6775,8.2202815924611e-06
6008,8.220048836578356e-06
4808,8.219525537052285e-06
1519,8.218959463772756e-06
15478,8.216032561464154e-06
4050,8.21548231260712e-06
14272,8.212975843522706e-06
399,8.211893631464036e-06
14,8.211846421073196e-06
12008,8.211617657261776e-06
4511,8.21152921053345e-06
526,8.211414243963721e-06
12853,8.21082732591236e-06
11555,8.20998072990832e-06
10638,8.20962815158795e-06
2940,8.209591964618634e-06
2835,8.209415701814045e-06
15639,8.209290985341073e-06
7684,8.20919939664339e-06
3853,8.208079015532425e-06
17877,8.20711763631624e-06
15125,8.206950470719195e-06
3487,8.20666972374194e-06
7341,8.204060878707958e-06
16070,8.202128698592868e-06
369,8.20209993699541e-06
3234,8.201650746917739e-06
2807,8.201250461424883e-06
210,8.19933486723379e-06
6297,8.198952167108936e-06
9147,8.19879869469004e-06
6203,8.19855993655472e-06
2127,8.198525068809807e-06
4214,8.19813684597735e-06
2512,8.198030484831341e-06
1836,8.195218160642324e-06
14212,8.194238383818844e-06
1038,8.19370765271285e-06
8610,8.193413909840836e-06
3569,8.19324255068707e-06
11526,8.192417334203264e-06
4168,8.191984771746133e-06
5541,8.191516986934243e-06
5447,8.191182782652766e-06
6539,8.190832326487022e-06
540,8.18660984636087e-06
15800,8.184006580051933e-06
7705,8.18362851847687e-06
6152,8.183024993119082e-06
1789,8.180279149669219e-06
6029,8.180208679429527e-06
1932,8.17975087397752e-06
42,8.179412099308856e-06
13707,8.177618620055717e-06
8832,8.17708020138655e-06
4970,8.176881606708363e-06
9446,8.176555715751698e-06
2982,8.174953426244589e-06
5177,8.174285988436583e-06
7437,8.174263203353474e-06
6727,8.174053341157509e-06
4784,8.17389605115767e-06
3373,8.172819468444291e-06
4025,8.170634211815793e-06
2373,8.170606445866648e-06
7626,8.169649775298313e-06
4077,8.168449885729766e-06
1148,8.166873124274676e-06
14237,8.165382421571153e-06
8168,8.163663134650422e-06
5861,8.163288739237213e-06
107,8.1623494696378e-06
10852,8.161007527464556e-06
1788,8.160808150993049e-06
943,8.159247648902818e-06
7373,8.159177301959485e-06
1822,8.157659860832538e-06
9674,8.156796587556417e-06
7830,8.156631017221368e-06
3301,8.155813622114574e-06
1018,8.155748121740314e-06
7359,8.154642974789353e-06
3757,8.153153846817611e-06
8381,8.152853341476224e-06
6502,8.152770542266526e-06
17372,8.151425024730895e-06
2913,8.150126179241514e-06
16909,8.148727561338112e-06
1351,8.147941001453957e-06
2789,8.146336858969444e-06
17668,8.146167942040531e-06
1588,8.145681073056324e-06
17598,8.144686792253472e-06
5165,8.144409212163055e-06
8907,8.144404943851724e-06
1779,8.142315089141836e-06
997,8.14211586120502e-06
2779,8.140722290835681e-06
16337,8.139198774650292e-06
4531,8.138700437207903e-06
9080,8.137910900292491e-06
4219,8.135639288892547e-06
2424,8.131145713343747e-06
285,8.131039461435978e-06
2814,8.130981908846402e-06
2344,8.124806767575101e-06
2450,8.124349088458543e-06
808,8.122185927430042e-06
4550,8.11922116118338e-06
2773,8.116469655643625e-06
13110,8.115595965162026e-06
1811,8.114898466639031e-06
8602,8.11470254708825e-06
1305,8.114338404794842e-06
10369,8.113378911246226e-06
15792,8.108587947527704e-06
1938,8.106871399632451e-06
10692,8.106740269477312e-06
7087,8.10438074467776e-06
10732,8.103398080148269e-06
3035,8.101344654692673e-06
16553,8.100123112877584e-06
12582,8.098794408547863e-06
14341,8.094563708379853e-06
1834,8.09098157706995e-06
3141,8.090597464825405e-06
8300,8.089598559088965e-06
9937,8.079088347631782e-06
17445,8.077447545411352e-06
10618,8.076689451011341e-06
2309,8.074777314817786e-06
2682,8.07327804302878e-06
4781,8.071214232129457e-06
4471,8.070802113349347e-06
7784,8.069462969311737e-06
9436,8.068277896510863e-06
3230,8.068268937834159e-06
1064,8.068102966138838e-06
14141,8.065848786252914e-06
3832,8.064706262620116e-06
17790,8.064342839877602e-06
3920,8.064078674504809e-06
16005,8.062879886724685e-06
1909,8.0618136121618e-06
6857,8.060161119437137e-06
4939,8.059801595839667e-06
5413,8.055695012216762e-06
1295,8.050780824967622e-06
2695,8.04758951241098e-06
11067,8.045119687264514e-06
7489,8.042223016409536e-06
13148,8.041115057582609e-06
1943,8.039557506887053e-06
9676,8.037798777098386e-06
2398,8.034511728386826e-06
5392,8.031606537927675e-06
2572,8.030979425570661e-06
495,8.026493564137512e-06
8604,8.026410554230304e-06
11433,8.023208089943766e-06
8378,8.022570911195764e-06
5405,8.022164543903671e-06
674,8.017560691615596e-06
389,8.016041586482485e-06
7382,8.01538578721128e-06
1550,8.01433730385741e-06
5014,8.013833006351205e-06
9776,8.013833006351203e-06
16852,8.012338040135572e-06
16398,8.011198688069258e-06
9729,8.008562848443104e-06
1669,8.006541074589292e-06
1502,8.005454852763964e-06
2172,8.000123363451395e-06
1026,7.995793989167149e-06
3769,7.994181062906493e-06
17109,7.993079722710544e-06
8424,7.991393883510064e-06
6500,7.988374760183027e-06
2820,7.984521293161146e-06
1030,7.98235535127498e-06
1660,7.981126534312176e-06
632,7.980545351063278e-06
739,7.979572294924996e-06
15733,7.97173154965633e-06
298,7.970307684235146e-06
16088,7.968300250457945e-06
2671,7.967113617286872e-06
3042,7.96680497925311e-06
1297,7.94207617060709e-06
7593,7.940798219086544e-06
7544,7.940127068989403e-06
15029,7.939617491160886e-06
344,7.93916996591937e-06
7945,7.938247263601054e-06
1216,7.93386719590468e-06
133,7.928454742936924e-06
2454,7.928227686292208e-06
12447,7.928202070461518e-06
13860,7.926491169519212e-06
8582,7.922391557275915e-06
8383,7.921539041870999e-06
7490,7.918607557218412e-06
4913,7.916751263885774e-06
6596,7.912295000562235e-06
12321,7.906332919358074e-06
1812,7.901573497816481e-06
4700,7.894827586206896e-06
522,7.891460109694568e-06
4915,7.889557637317241e-06
621,7.883817427385892e-06
8160,7.88381742738589e-06
10920,7.879921119046892e-06
2075,7.864720640835137e-06
671,7.864578458594621e-06
7066,7.863197047585216e-06
17,7.862283174954155e-06
1983,7.862283174954155e-06
4898,7.862283174954155e-06
387,7.855524310431345e-06
17270,7.848659003831417e-06
305,7.838016868858617e-06
7127,7.835178804784722e-06
2010,7.82607888860712e-06
2471,7.820321224358903e-06
401,7.81816481455809e-06
3056,7.816278931292102e-06
13568,7.813317237953862e-06
3531,7.81224081495692e-06
3742,7.81143369232807e-06
1149,7.810895703222428e-06
7445,7.792190995977807e-06
4300,7.782226814776544e-06
10930,7.780216942148761e-06
2731,7.78021694214876e-06
4475,7.780116475768651e-06
3494,7.780082987551869e-06
16963,7.780082987551867e-06
4991,7.773722388367083e-06
1709,7.762743966676714e-06
2503,7.76167471819646e-06
2928,7.761674718196459e-06
12355,7.760235406074042e-06
891,7.75404910055099e-06
2182,7.747138808165612e-06
4262,7.745538180320792e-06
15596,7.745504840940529e-06
4381,7.745504840940527e-06
8615,7.735955278128952e-06
17185,7.730889529464177e-06
6885,7.723573477795962e-06
2804,7.719277497308235e-06
10317,7.714487625548178e-06
6332,7.713457250077402e-06
2750,7.71000251627117e-06
1882,7.708674596374123e-06
6047,7.707612589756603e-06
4774,7.69869665218502e-06
4104,7.68274411042749e-06
8402,7.671087533156494e-06
11386,7.6688397697757e-06
13854,7.662005414669281e-06
11514,7.660422376141437e-06
3513,7.66038940312799e-06
3914,7.66038940312799e-06
1830,7.634829915515757e-06
5020,7.63316467523418e-06
8388,7.624553305003704e-06
5071,7.62307338394295e-06
4765,7.611910299480289e-06
1158,7.610468053833081e-06
3975,7.609845434882144e-06
7020,7.608797043734082e-06
2461,7.607716192870387e-06
1000,7.607486960951009e-06
3589,7.6073232323232316e-06
3208,7.6073232323232316e-06
3902,7.561540467772268e-06
2449,7.561540467772268e-06
1767,7.556063996099692e-06
6011,7.546401759783316e-06
12680,7.546401759783315e-06
8108,7.545914423537933e-06
3347,7.545914423537932e-06
1896,7.545914423537932e-06
186,7.544452792386677e-06
3858,7.529631129307206e-06
15153,7.504605541071179e-06
104,7.490675507666807e-06
6013,7.485925063094547e-06
625,7.481761266621827e-06
8102,7.4793103448275876e-06
1329,7.476120103921174e-06
3337,7.473511930398829e-06
4634,7.472771669616674e-06
1370,7.4727716696166725e-06
2687,7.47148460879338e-06
2980,7.471484608793379e-06
14444,7.470937742185485e-06
3913,7.470455279302554e-06
5512,7.4693940802727435e-06
2513,7.469169016206446e-06
7034,7.399891093407791e-06
8419,7.388151462853032e-06
2710,7.388151462853032e-06
2755,7.386973180076629e-06
5151,7.386973180076628e-06
6407,7.3838223248604165e-06
3247,7.378703942899242e-06
1327,7.378227436348199e-06
3515,7.378227436348199e-06
5619,7.376703028876942e-06
738,7.376671277086214e-06
467,7.289650165929203e-06
1989,7.284267795073297e-06
1730,7.277982700230808e-06
3253,7.277982700230808e-06
2720,7.273934564771219e-06
13957,7.272711596245954e-06
2015,7.27155172413793e-06
3973,7.2704548882711665e-06
2445,7.26453768774976e-06
996,7.264537687749759e-06
2239,7.2645376877497585e-06
8250,7.2645376877497585e-06
1125,7.263943369660227e-06
2459,7.262192260836251e-06
2448,7.262192260836249e-06
15977,7.2616920990896005e-06
6010,7.2616920990896005e-06
147,7.261692099089599e-06
3441,7.261692099089599e-06
17957,7.234702556661823e-06
2040,7.204425288070191e-06
16750,7.165062146136796e-06
14408,7.155382774009783e-06
15056,7.1324063917903365e-06
7101,7.12806861875185e-06
5316,7.1267468014965685e-06
2976,7.124288910608283e-06
11447,7.1192248611603465e-06
2213,7.118396883855309e-06
6033,7.116281816571195e-06
6266,7.116281816571194e-06
629,7.115699627422265e-06
3307,7.115178802081413e-06
1361,7.115178802081413e-06
10395,7.114719313621481e-06
6605,7.114321138291384e-06
7587,7.113984255513064e-06
8155,7.113708647878804e-06
2934,7.113494301148997e-06
4583,7.113249349274197e-06
8107,7.1132493492741965e-06
742,7.113249349274196e-06
750,7.024785594716395e-06
7212,6.954053911640493e-06
5965,6.935810655247044e-06
805,6.932817830862259e-06
3815,6.931412095457912e-06
120,6.927556728353542e-06
6275,6.924242750734445e-06
7069,6.9199184540729895e-06
846,6.919233027422843e-06
804,6.917088221576438e-06
431,6.91574839302112e-06
3988,6.899903544064773e-06
1330,6.86349197917096e-06
5047,6.86068842016473e-06
5758,6.678357255742461e-06
5906,6.666580222421042e-06
14400,6.6583782290371595e-06
7350,6.654155611639594e-06
5553,6.6454400923743726e-06
106,6.6446098704163196e-06
6215,6.6431217159100675e-06
2199,6.641319652260778e-06
216,6.641319652260778e-06
2294,6.641319652260777e-06
15251,6.640833548609316e-06
6585,6.640833548609316e-06
8599,6.640404692713378e-06
878,6.6404046927133776e-06
3311,6.6404046927133776e-06
1014,6.640033062405287e-06
5667,6.63926134773906e-06
1530,6.63926134773906e-06
17717,6.639118457300273e-06
4259,6.639032725989247e-06
3929,6.639032725989247e-06
1666,6.560206568405255e-06
5663,6.446033644342156e-06
3761,6.388738017796685e-06
264,6.258981595304465e-06
3326,6.239536047776031e-06
2235,6.235903451309496e-06
16634,6.231818475661e-06
6442,6.2318184756609995e-06
633,6.230932312942757e-06
4465,6.230932312942757e-06
4498,6.229321753515302e-06
4298,6.229321753515301e-06
4899,6.227926608665691e-06
2037,6.227926608665689e-06
7560,6.227926608665689e-06
212,6.2273097246805586e-06
12528,6.2273097246805586e-06
7360,6.226746589499795e-06
3732,6.2257814518212335e-06
8410,6.225379399418793e-06
2863,6.224736223573929e-06
13060,6.224736223573928e-06
6398,6.224736223573928e-06
3969,6.224307513505371e-06
2431,6.224307513505371e-06
1008,6.22430751350537e-06
2323,6.224173553719007e-06
3022,6.224066390041494e-06
4038,5.834673215314112e-06
14582,5.669727906833823e-06
550,5.6479827437363526e-06
1267,5.5499183200558444e-06
7147,5.548648524197632e-06
12864,5.547427193614704e-06
3857,5.547427193614704e-06
4271,5.545129676366329e-06
15191,5.5440533701403254e-06
1252,5.5440533701403254e-06
1177,5.5440533701403254e-06
